url,company,publishedAt,title,description
https://techcrunch.com/2025/10/21/the-full-techcrunch-disrupt-stage-revealed-where-the-future-of-tech-breaks-first/,Netflix,2025-10-21T14:30:00Z,The full TechCrunch Disrupt Stage revealed: Where the future of tech breaks first,"The Disrupt Stage, only at TechCrunch Disrupt 2025, is where tech’s biggest bets get made, live and unfiltered. It’s where startup dreams turn into $100,000 prizes in Startup Battlefield 200, and where the industry’s power players reveal what’s next. The indu…"
https://techcrunch.com/2025/10/21/hbo-max-just-got-more-expensive/,Netflix,2025-10-21T14:23:10Z,HBO Max just got more expensive,"For new subscribers, the updated prices go into effect on Tuesday, while existing customers will see the change on their first billing cycle on or after November 20."
https://www.cnbc.com/2025/10/21/more-people-want-the-new-iphone-and-apple-shares.html,Netflix,2025-10-21T06:30:28Z,CNBC Daily Open: More people want the new iPhone — and Apple shares,"Critics' displeasure at the iPhone 17 Pro's fluorescent orange color aside, Apple's ""Cosmic Orange"" smartphone has charmed fans — and investors."
https://www.cnbc.com/2025/10/21/european-markets-on-oct-21-stoxx-600-ftse-dax-cac.html,Netflix,2025-10-21T05:29:32Z,"European markets set to open higher, building on positive momentum","European stocks are set to open higher on Tuesday, continuing positive momentum from the start of the week on the back of the region's defense stocks."
https://www.bloomberg.com/news/articles/2025-10-20/aws-suffers-service-disruption-with-thousands-reporting-issues,Netflix,2025-10-21T03:34:03Z,Amazon says all cloud services restored after 15-hour outage,"In an update on its service health dashboard, the Amazon.com Inc. unit said all of its services “returned to normal operations” as of about 6 p.m. New York time."
https://www.cnbc.com/2025/10/21/cnbc-daily-open-all-you-need-for-a-rally-is-a-good-iphone-.html,Netflix,2025-10-21T01:14:27Z,CNBC Daily Open: All you need for a rally is a good iPhone,"Critics' displeasure at the iPhone 17 Pro's fluorescent orange color aside, Apple's ""Cosmic Orange"" smartphone has charmed fans — and investors."
https://www.cnbc.com/2025/10/21/this-couple-left-their-jobs-to-travel-160000-km-across-the-world-in-their-land-rover.html,Netflix,2025-10-21T01:01:33Z,"This couple left their jobs to travel 160,000 km across the world in their Land Rover","The duo left their jobs to travel the seven continents mainly in a Land Rover on a self-funded trip, which they then monetized on social media."
https://www.cnbc.com/2025/10/20/stock-market-today-live-updates.html,Netflix,2025-10-20T23:10:05Z,Stock market today: Live updates,Wall Street digested a slew of earnings results and took a breather following a rally in the previous session.
https://techcrunch.com/2025/10/20/last-minute-ticket-deal-for-techcrunch-disrupt-2025-save-60-on-your-1/,Netflix,2025-10-20T14:30:00Z,Last-minute ticket deal for TechCrunch Disrupt 2025: Save 60% on your +1,"To celebrate the 7-day countdown, we’re offering a special 60% discount for your +1. Buy your pass and save up to $444, plus get 60% off a second ticket for your co-founder, partner, friend, or team member."
https://techcrunch.com/2025/10/20/last-minute-ticket-deal-for-techcrunch-disrupt-2025-save-60-on-your-plus-one/,Netflix,2025-10-20T14:30:00Z,Last-minute ticket deal for TechCrunch Disrupt 2025: Save 60% on your plus-one,"To celebrate the 7-day countdown, we’re offering a special 60% discount for your +1. Buy your pass and save up to $444, plus get 60% off a second ticket for your co-founder, partner, friend, or team member."
https://techcrunch.com/2025/10/20/final-countdown-only-7-days-until-techcrunch-disrupt-2025-and-ticket-prices-increase/,Netflix,2025-10-20T14:00:00Z,Final Countdown: Only 7 days until TechCrunch Disrupt 2025 and ticket prices increase,"7 days until TechCrunch Disrupt 2025 officially kicks off at San Francisco’s Moscone West and ticket prices increase. Save up to $444 now, and get 60% off a second ticket."
https://www.cnbc.com/2025/10/20/european-markets-on-mon-oct-20-stoxx-600-ftse-dax-cac-.html,Netflix,2025-10-20T05:23:58Z,"European markets set to start the week higher, shrugging off credit concerns",European stocks are expected to start the new trading week on a positive note after a volatile few days.
